Experiment,Dataset,Deviation,Trace Threshold,Lower Boundary,Anomaly Threshold,Cohens Boundary,Model Epsilon,Drifts detected,at event,exe time,cohens score
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,537,2.941575765609741,16.62755330440541
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,544,2.941575765609741,16.71477703217372
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,545,2.941575765609741,16.713240096262503
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,551,2.941575765609741,16.753077283522245
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,552,2.941575765609741,16.784220522557998
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,562,2.941575765609741,16.34943152328362
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,563,2.941575765609741,16.352700523981586
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,572,2.941575765609741,16.30630155734132
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,573,2.941575765609741,16.308735621156828
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,585,2.941575765609741,16.202163782915093
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,586,2.941575765609741,16.203905700717495
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,600,2.941575765609741,16.503095698156795
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,601,2.941575765609741,16.499379255227918
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,617,2.941575765609741,16.49717040431452
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,618,2.941575765609741,16.465808114395664
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,627,2.941575765609741,16.318006491968685
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,628,2.941575765609741,16.317736635535677
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,635,2.941575765609741,16.24315418602027
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,636,2.941575765609741,16.252966815359585
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,646,2.941575765609741,30.453170415621024
