Experiment,Dataset,Deviation,Trace Threshold,Lower Boundary,Anomaly Threshold,Cohens Boundary,Model Epsilon,Drifts detected,at event,exe time,cohens score
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,797,2.7381269931793213,48.39708144282237
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,807,2.7381269931793213,21.310910071885722
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,808,2.7381269931793213,48.775385497363175
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,818,2.7381269931793213,21.948121563785328
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,819,2.7381269931793213,53.51454322753015
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,829,2.7381269931793213,16.342831842809062
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,830,2.7381269931793213,48.687534142727365
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,839,2.7381269931793213,20.596053307448894
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,840,2.7381269931793213,45.33119847415541
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,849,2.7381269931793213,23.49237873352789
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,850,2.7381269931793213,30.7423081254448
